id, node_color
955498665891778568, FOR
955828986038407169, DIVERSE
956317748791070720, FOR
956515009231769601, DIVERSE
957207184282136578, FOR
958368530843529216, AGAINST
960429091211145217, FOR
960566026525081601, FOR
962341685027065856, FOR
962647623567110144, FOR
964085293455462402, FOR
967173540658237440, FOR
967817169143828490, FOR
968143264674205696, DIVERSE
968736754206433280, FOR
968787409730265088, FOR
970362267073155073, FOR
973135425660432386, FOR
973417924257091584, FOR
973542458637381632, FOR
974207994694176769, FOR
974227406390210562, DIVERSE
974405745688170497, FOR
974661590850195456, AGAINST
974739644154867712, FOR
974952462405783552, DIVERSE
975437930641674240, DIVERSE
976913351556165632, FOR
977657818613452801, FOR
977916662753226753, FOR
978018490803261442, DIVERSE
978402835476992000, DIVERSE
